flight.number,type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.estimatedTime,Temperature (°F) Max,Temperature (°F) Avg,Temperature (°F) Min,Dew Point (°F) Max,Dew Point (°F) Avg,Dew Point (°F) Min,Humidity (%) Max,Humidity (%) Avg,Humidity (%) Min,Wind Speed (mph) Max,Wind Speed (mph) Avg,Wind Speed (mph) Min,Pressure (in) Max,Pressure (in) Avg,Pressure (in) Min,Precipitation (in),hour,day,month,year
416,departure,active,lhe,opla,2024-05-12 23:55:00,dxb,omdb,2024-05-12t23:55:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,23,7,5,2024
179,departure,active,lhe,opla,2024-05-12 13:00:00,dxb,omdb,2024-05-12t13:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,13,7,5,2024
1194,departure,active,lhe,opla,2024-05-12 01:45:00,ika,oiie,2024-05-12t01:45:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,1,7,5,2024
239,departure,active,lhe,opla,2024-05-12 21:50:00,kwi,okkk,2024-05-12t21:50:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,21,7,5,2024
8619,departure,active,lhe,opla,2024-05-12 18:55:00,dxb,omdb,2024-05-12t18:55:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,18,7,5,2024
9148,departure,active,lhe,opla,2024-05-12 22:25:00,nng,zgnn,2024-05-12t13:47:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,22,7,5,2024
549,departure,active,khi,opkc,2024-05-12 03:00:00,shj,omsj,2024-05-12t03:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,3,7,5,2024
302,departure,active,khi,opkc,2024-05-12 08:00:00,lhe,opla,2024-05-12t08:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,8,7,5,2024
368,departure,active,khi,opkc,2024-05-12 13:00:00,isb,opis,2024-05-12t13:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,13,7,5,2024
123,departure,active,khi,opkc,2024-05-12 13:00:00,isb,opis,2024-05-12t13:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,13,7,5,2024
672,departure,active,khi,opkc,2024-05-12 15:25:00,isb,opis,2024-05-12t15:25:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,15,7,5,2024
5429,departure,active,khi,opkc,2024-05-12 08:35:00,jed,oejn,2024-05-12t09:10:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,8,7,5,2024
201,departure,active,khi,opkc,2024-05-12 20:45:00,auh,omaa,2024-05-12t20:45:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,20,7,5,2024
4603,departure,active,khi,opkc,2024-05-12 12:10:00,mct,ooms,2024-05-12t12:08:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,12,7,5,2024
7414,departure,active,khi,opkc,2024-05-12 23:30:00,bkk,vtbs,2024-05-12t23:39:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,23,7,5,2024
3159,departure,active,khi,opkc,2024-05-12 20:55:00,bah,obbi,2024-05-12t20:55:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,20,7,5,2024
8052,departure,active,khi,opkc,2024-05-12 12:10:00,mct,ooms,2024-05-12t12:08:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,12,7,5,2024
451,departure,active,isb,opis,2024-05-12 06:00:00,kdu,opsd,2024-05-12t06:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,6,7,5,2024
187,departure,active,isb,opis,2024-05-12 20:35:00,bah,obbi,2024-05-12t20:35:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,20,7,5,2024
7917,departure,active,isb,opis,2024-05-12 03:35:00,doh,othh,2024-05-12t03:35:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,3,7,5,2024
740,departure,active,isb,opis,2024-05-12 07:25:00,shj,omsj,2024-05-12t07:25:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,7,7,5,2024
181,departure,active,isb,opis,2024-05-12 10:30:00,shj,omsj,2024-05-12t10:30:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,10,7,5,2024
3930,departure,active,isb,opis,2024-05-12 04:30:00,auh,omaa,2024-05-12t04:50:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,4,7,5,2024
727,departure,active,isb,opis,2024-05-12 03:00:00,jed,oejn,2024-05-12t03:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,3,7,5,2024
167,departure,active,isb,opis,2024-05-12 23:35:00,elq,oegs,2024-05-12t23:35:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,23,7,5,2024
735,departure,active,isb,opis,2024-05-12 15:35:00,jed,oejn,2024-05-12t15:35:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,15,7,5,2024
6028,departure,active,isb,opis,2024-05-12 09:30:00,doh,othh,2024-05-12t09:30:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,9,7,5,2024
210,departure,active,isb,opis,2024-05-12 02:55:00,dxb,omdb,2024-05-12t07:00:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,2,7,5,2024
718,departure,active,isb,opis,2024-05-12 06:10:00,jed,oejn,2024-05-12t05:40:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,6,7,5,2024
234,departure,active,isb,opis,2024-05-12 19:35:00,auh,omaa,2024-05-12t19:50:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,19,7,5,2024
5711,departure,active,isb,opis,2024-05-12 05:30:00,ist,ltfm,2024-05-12t05:40:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,5,7,5,2024
711,departure,active,isb,opis,2024-05-12 05:30:00,ist,ltfm,2024-05-12t05:40:00.000,93,84.7,77,72,65.8,61,83,54.2,34,23,10.5,3,29.1,29.1,28.9,0,5,7,5,2024
3932,departure,active,lhe,opla,2024-05-16 04:35:00,auh,omaa,2024-05-16t04:35:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
4510,departure,active,lhe,opla,2024-05-16 03:15:00,dmm,oedf,2024-05-16t03:15:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,3,4,5,2024
8284,departure,active,lhe,opla,2024-05-16 03:10:00,doh,othh,2024-05-16t03:09:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,3,4,5,2024
789,departure,active,lhe,opla,2024-05-16 04:20:00,yyz,cyyz,2024-05-16t04:55:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
9410,departure,active,lhe,opla,2024-05-16 23:40:00,bkk,vtbs,2024-05-16t23:40:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,23,4,5,2024
305,departure,active,lhe,opla,2024-05-16 17:00:00,khi,opkc,2024-05-16t17:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,17,4,5,2024
5715,departure,active,lhe,opla,2024-05-16 05:45:00,ist,ltfm,2024-05-16t05:55:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,5,4,5,2024
841,departure,active,lhe,opla,2024-05-16 07:15:00,khi,opkc,2024-05-16t07:15:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,7,4,5,2024
9026,departure,active,lhe,opla,2024-05-16 21:30:00,can,zggg,2024-05-16t14:50:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,21,4,5,2024
239,departure,active,lhe,opla,2024-05-16 21:50:00,kwi,okkk,2024-05-16t22:14:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,21,4,5,2024
855,departure,active,lhe,opla,2024-05-16 06:25:00,rkt,omrk,2024-05-16t06:25:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,6,4,5,2024
303,departure,active,lhe,opla,2024-05-16 11:00:00,khi,opkc,2024-05-16t11:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,11,4,5,2024
7909,departure,active,khi,opkc,2024-05-16 10:25:00,doh,othh,2024-05-16t10:27:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,10,4,5,2024
6026,departure,active,khi,opkc,2024-05-16 10:25:00,doh,othh,2024-05-16t10:27:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,10,4,5,2024
512,departure,active,khi,opkc,2024-05-16 05:40:00,mct,ooms,2024-05-16t05:40:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,5,4,5,2024
184,departure,active,khi,opkc,2024-05-16 17:50:00,cmb,vcbi,2024-05-16t18:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,17,4,5,2024
136,departure,active,khi,opkc,2024-05-16 21:00:00,kul,wmkk,2024-05-16t21:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,21,4,5,2024
241,departure,active,khi,opkc,2024-05-16 22:20:00,dmm,oedf,2024-05-16t22:20:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,22,4,5,2024
2111,departure,active,khi,opkc,2024-05-16 11:30:00,dxb,omdb,2024-05-16t11:20:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,11,4,5,2024
2113,departure,active,khi,opkc,2024-05-16 16:40:00,dxb,omdb,2024-05-16t16:44:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,16,4,5,2024
601,departure,active,khi,opkc,2024-05-16 12:15:00,dxb,omdb,2024-05-16t11:57:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,12,4,5,2024
605,departure,active,khi,opkc,2024-05-16 04:00:00,doh,othh,2024-05-16t04:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
3813,departure,active,khi,opkc,2024-05-16 04:00:00,doh,othh,2024-05-16t04:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
6024,departure,active,khi,opkc,2024-05-16 04:00:00,doh,othh,2024-05-16t04:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
4357,departure,active,khi,opkc,2024-05-16 02:20:00,dxb,omdb,2024-05-16t02:20:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,2,4,5,2024
316,departure,active,isb,opis,2024-05-16 04:15:00,ruh,oerk,2024-05-16t04:15:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
3930,departure,active,isb,opis,2024-05-16 04:30:00,auh,omaa,2024-05-16t04:30:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,4,4,5,2024
5144,departure,active,isb,opis,2024-05-16 02:00:00,gyd,ubbb,2024-05-16t02:16:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,2,4,5,2024
261,departure,active,isb,opis,2024-05-16 22:50:00,auh,omaa,2024-05-16t22:50:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,22,4,5,2024
207,departure,active,isb,opis,2024-05-16 17:00:00,khi,opkc,2024-05-16t17:00:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,17,4,5,2024
8199,departure,active,isb,opis,2024-05-16 09:30:00,doh,othh,2024-05-16t09:30:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,9,4,5,2024
5433,departure,active,isb,opis,2024-05-16 10:55:00,jed,oejn,2024-05-16t10:55:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,10,4,5,2024
216,departure,active,isb,opis,2024-05-16 13:25:00,dxb,omdb,2024-05-16t13:25:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,13,4,5,2024
451,departure,active,isb,opis,2024-05-16 09:45:00,kdu,opsd,2024-05-16t09:45:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,9,4,5,2024
701,departure,active,isb,opis,2024-05-16 14:25:00,dxb,omdb,2024-05-16t14:25:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,14,4,5,2024
858,departure,active,isb,opis,2024-05-16 08:35:00,uet,opqt,2024-05-16t08:35:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,8,4,5,2024
711,departure,active,isb,opis,2024-05-16 05:30:00,ist,ltfm,2024-05-16t05:40:00.000,109,96.6,84,64,61.8,57,51,33.3,19,9,3.9,0,29.1,29.0,28.9,0,5,4,5,2024
410,departure,active,lhe,opla,2024-05-04 14:55:00,dxb,omdb,2024-05-04t14:45:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,14,6,5,2024
3836,departure,active,lhe,opla,2024-05-04 09:55:00,doh,othh,2024-05-04t09:55:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,9,6,5,2024
6634,departure,active,lhe,opla,2024-05-04 03:10:00,doh,othh,2024-05-04t03:10:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,3,6,5,2024
723,departure,active,lhe,opla,2024-05-04 11:30:00,dxb,omdb,2024-05-04t15:55:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,11,6,5,2024
263,departure,active,lhe,opla,2024-05-04 23:15:00,auh,omaa,2024-05-04t23:15:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,23,6,5,2024
5783,departure,active,lhe,opla,2024-05-04 10:45:00,jed,oejn,2024-05-04t10:33:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
470,departure,active,lhe,opla,2024-05-04 23:50:00,jed,oejn,2024-05-04t23:50:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,23,6,5,2024
5429,departure,active,khi,opkc,2024-05-04 09:10:00,jed,oejn,2024-05-04t09:10:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,9,6,5,2024
504,departure,active,khi,opkc,2024-05-04 21:00:00,isb,opis,2024-05-04t20:00:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,21,6,5,2024
611,departure,active,khi,opkc,2024-05-04 10:25:00,doh,othh,2024-05-04t10:25:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
5709,departure,active,khi,opkc,2024-05-04 06:00:00,ist,ltfm,2024-05-04t05:46:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,6,6,5,2024
512,departure,active,khi,opkc,2024-05-04 05:40:00,mct,ooms,2024-05-04t05:40:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,5,6,5,2024
751,departure,active,khi,opkc,2024-05-04 06:50:00,bah,obbi,2024-05-04t06:32:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,6,6,5,2024
549,departure,active,khi,opkc,2024-05-04 03:00:00,shj,omsj,2024-05-04t03:00:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,3,6,5,2024
603,departure,active,khi,opkc,2024-05-04 22:55:00,dxb,omdb,2024-05-04t22:52:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,22,6,5,2024
5711,departure,active,khi,opkc,2024-05-04 04:00:00,doh,othh,2024-05-04t04:00:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,4,6,5,2024
5160,departure,active,khi,opkc,2024-05-04 05:40:00,mct,ooms,2024-05-04t05:40:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,5,6,5,2024
324,departure,active,khi,opkc,2024-05-04 12:10:00,mct,ooms,2024-05-04t12:10:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,12,6,5,2024
5578,departure,active,khi,opkc,2024-05-04 10:25:00,doh,othh,2024-05-04t10:25:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
672,departure,active,khi,opkc,2024-05-04 15:25:00,isb,opis,2024-05-04t15:25:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,15,6,5,2024
2109,departure,active,khi,opkc,2024-05-04 04:55:00,dxb,omdb,2024-05-04t05:05:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,4,6,5,2024
455,departure,active,khi,opkc,2024-05-04 10:15:00,kdu,opsd,2024-05-04t10:15:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
330,departure,active,khi,opkc,2024-05-04 19:30:00,mux,opmt,2024-05-04t19:30:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,19,6,5,2024
330,departure,active,khi,opkc,2024-05-04 23:55:00,dxb,omdb,2024-05-04t23:55:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,23,6,5,2024
601,departure,active,khi,opkc,2024-05-04 12:15:00,dxb,omdb,2024-05-04t12:15:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,12,6,5,2024
6098,departure,active,khi,opkc,2024-05-04 10:25:00,doh,othh,2024-05-04t10:25:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
601,departure,active,isb,opis,2024-05-04 06:00:00,gil,opgt,2024-05-04t06:00:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,6,6,5,2024
5711,departure,active,isb,opis,2024-05-04 05:30:00,ist,ltfm,2024-05-04t05:40:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,5,6,5,2024
274,departure,active,isb,opis,2024-05-04 20:20:00,ruh,oerk,2024-05-04t20:00:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,20,6,5,2024
7911,departure,active,isb,opis,2024-05-04 09:30:00,doh,othh,2024-05-04t09:30:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,9,6,5,2024
633,departure,active,isb,opis,2024-05-04 03:35:00,doh,othh,2024-05-04t03:35:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,3,6,5,2024
723,departure,active,isb,opis,2024-05-04 10:55:00,jed,oejn,2024-05-04t10:55:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
7917,departure,active,isb,opis,2024-05-04 03:35:00,doh,othh,2024-05-04t03:35:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,3,6,5,2024
6636,departure,active,isb,opis,2024-05-04 08:20:00,lhr,egll,2024-05-04t08:25:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,8,6,5,2024
734,departure,active,isb,opis,2024-05-04 20:35:00,mct,ooms,2024-05-04t20:15:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,20,6,5,2024
807,departure,active,isb,opis,2024-05-04 10:05:00,ruh,oerk,2024-05-04t13:45:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
251,departure,active,isb,opis,2024-05-04 09:00:00,kdu,opsd,2024-05-04t09:00:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,9,6,5,2024
605,departure,active,isb,opis,2024-05-04 10:00:00,gil,opgt,2024-05-04t10:14:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,10,6,5,2024
7571,departure,active,isb,opis,2024-05-04 09:20:00,dxb,omdb,2024-05-04t09:20:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,9,6,5,2024
232,departure,active,isb,opis,2024-05-04 04:30:00,auh,omaa,2024-05-04t04:40:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,4,6,5,2024
270,departure,active,isb,opis,2024-05-04 02:30:00,jed,oejn,2024-05-04t03:35:00.000,97,86.0,73,59,54.6,50,61,36.7,22,23,11.1,0,29.0,29.0,28.9,0,2,6,5,2024
6030,departure,active,lhe,opla,2024-05-02 03:10:00,doh,othh,2024-05-02t03:10:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,3,4,5,2024
621,departure,active,lhe,opla,2024-05-02 03:10:00,doh,othh,2024-05-02t03:10:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,3,4,5,2024
9026,departure,active,lhe,opla,2024-05-02 21:30:00,can,zggg,2024-05-02t18:12:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,21,4,5,2024
841,departure,active,lhe,opla,2024-05-02 07:15:00,khi,opkc,2024-05-02t07:15:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,7,4,5,2024
821,departure,active,lhe,opla,2024-05-02 08:10:00,jed,oejn,2024-05-02t17:40:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,8,4,5,2024
154,departure,active,lhe,opla,2024-05-02 06:50:00,cmb,vcbi,2024-05-02t06:50:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,6,4,5,2024
4510,departure,active,lhe,opla,2024-05-02 03:15:00,dmm,oedf,2024-05-02t03:15:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,3,4,5,2024
189,departure,active,lhe,opla,2024-05-02 20:30:00,bah,obbi,2024-05-02t20:30:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,20,4,5,2024
715,departure,active,lhe,opla,2024-05-02 05:45:00,ist,ltfm,2024-05-02t05:45:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,5,4,5,2024
5715,departure,active,lhe,opla,2024-05-02 05:45:00,ist,ltfm,2024-05-02t05:45:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,5,4,5,2024
6032,departure,active,lhe,opla,2024-05-02 09:55:00,doh,othh,2024-05-02t09:55:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,9,4,5,2024
2113,departure,active,khi,opkc,2024-05-02 16:40:00,dxb,omdb,2024-05-02t17:27:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,16,4,5,2024
5709,departure,active,khi,opkc,2024-05-02 06:00:00,ist,ltfm,2024-05-02t06:10:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,6,4,5,2024
3813,departure,active,khi,opkc,2024-05-02 04:00:00,doh,othh,2024-05-02t04:11:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,4,4,5,2024
2111,departure,active,khi,opkc,2024-05-02 11:30:00,dxb,omdb,2024-05-02t13:00:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,11,4,5,2024
753,departure,active,khi,opkc,2024-05-02 20:55:00,bah,obbi,2024-05-02t20:55:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,20,4,5,2024
304,departure,active,khi,opkc,2024-05-02 14:00:00,lhe,opla,2024-05-02t14:00:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,14,4,5,2024
714,departure,active,khi,opkc,2024-05-02 01:55:00,jed,oejn,2024-05-02t01:35:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,1,4,5,2024
543,departure,active,khi,opkc,2024-05-02 10:35:00,shj,omsj,2024-05-02t10:35:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,10,4,5,2024
131,departure,active,khi,opkc,2024-05-02 04:25:00,saw,ltfj,2024-05-02t04:35:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,4,4,5,2024
6017,departure,active,khi,opkc,2024-05-02 20:00:00,ist,ltfm,2024-05-02t20:50:00.000,93,79.7,64,57,51.5,45,73,41.9,19,15,5.3,0,29.0,28.9,28.9,0,20,4,5,2024
